"Date","Author","Verified","Helpful","Title","Body","Rating","Images","Videos","URL","Variation","Style"
"Reviewed in the United States on January 7, 2023","EILEEN from NJ","yes","-","best weight to cost bone chew","Purchased this for my 7lb Poodle/Yorkie mix.  Pup will chew thru a plastic toy in no time flat.  She loves this bone.  We give it to her for a little over an hour each night.  So far in 3 nights she has chewed away 25%.  That is better than the toxic things she tries to chew and she is hopefully grinding down her sharp teeth (shark teeth)",5,"-","-","https://www.amazon.com/gp/customer-reviews/R1ILTCI4BI7OVT/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B081LYFK6W","B001J9SUHG","Flavor Name: Cheese | Size: 3.3 Ounce (Pack of 1)"
"Reviewed in the United States on January 6, 2023","Cain","yes","-","Agressive chewers may want to look elsewhere...","This was recommended to my by a co-worker who said it should last about a month. I guess my 50# retriever/mutt would be labeled and aggressive chewer, as she had it nearly gone in 30 minutes flat. She growled at me when I took it away from her so I guess she liked the flavor. For $8 I might make it a birthday present once a year, but for $.28 per minute I'll reserve it for special occasions only...",2,"-","-","https://www.amazon.com/gp/customer-reviews/RTLQKFHU8NM96/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B081LYFK6W","B001J9SUHG","Flavor Name: Cheese | Size: 3.3 Ounce (Pack of 1)"
"Reviewed in the United States on January 5, 2023","Matthew L Simpson","yes","yes","Dog keeps trying to get them","These snack sticks are great with a bit of bbq sauce to add a smoky flavor. Dog loves the leftovers but I'm not sure he really goes for the bbq sauce.",5,"-","-","https://www.amazon.com/gp/customer-reviews/R1FOBPG99P8M6Y/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B081LYFK6W","B001J9SUHG","Flavor Name: Cheese | Size: 3.3 Ounce (Pack of 1)"
"Reviewed in the United States on January 4, 2023","Heather","yes","-","Great idea, still didn’t last as expected for puppies","Great idea, seemed to keep pups interested but didn’t last long for either 10month old puppy. They were done with them within an hour.",2,"-","-","https://www.amazon.com/gp/customer-reviews/RLMTMU6OS1F3R/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B081LYFK6W","B001J9SUHG","Flavor Name: Cheese | Size: 3.3 Ounce (Pack of 1)"
"Reviewed in the United States on January 4, 2023","JenDiane","yes","yes","Didn’t last bling with our heavy chewer","My German shepherd/husky mix loved it. She is a heavy chewer and it didn’t last her very long but she enjoyed it. No issues with the chew. I would probably give it to her every once in a while due to cost.",5,"-","-","https://www.amazon.com/gp/customer-reviews/R1QFSFAVNQJNVD/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B081LYFK6W","B001J9SUHG","Flavor Name: Cheese | Size: 3.3 Ounce (Pack of 1)"
"Reviewed in the United States on January 4, 2023","Kindle Customer","-","-","My 5 year old beagle/hound mix broke his tooth down to the pulp on these.","Wanted a nice Xmas for the doggies, but one of ours broke their tooth almost instantly on these.  $1400 later, and they are missing their tooth now.  Avoid these!",1,"-","-","https://www.amazon.com/gp/customer-reviews/R2EOZM2V84XWT8/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B081LYFK6W","B001J9SUHG","Flavor Name: Cheese | Size: 3.3 Ounce (Pack of 1)"
"Reviewed in the United States on January 4, 2023","mossmouse","-","-","Fun Treat","My dog was really excited about this chew and it kept him busy for a long time! Once he had it broken into a few smaller pieces I followed the directions on the package to ""puff"" them by soaking in water and microwaving. Then he could enjoy the last little bit of it without me worrying about him choking.",5,"-","-","https://www.amazon.com/gp/customer-reviews/R2021DO4ZPRDXF/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B081LYFK6W","B001J9SUHG","Flavor Name: Cheese | Size: 3.3 Ounce (Pack of 1)"
"Reviewed in the United States on January 3, 2023","Nicole M.","yes","-","Great for super chewer!","I’ve searched high and low for a good quality and long lasting dog chew! These are it! Lasted my dogs a few hours and they were occupied the whole time! I am astonished by the longevity of these chews and so happy with them! Will definitely be buying them again!",5,"-","-","https://www.amazon.com/gp/customer-reviews/RS81H0LHUO9ZU/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B081LYFK6W","B001J9SUHG","Flavor Name: Cheese | Size: 3.3 Ounce (Pack of 1)"
"Reviewed in the United States on January 1, 2023","2kidsn3dogs2kidsn3dogs","-","-","Compared two brands. Does not last nearly as long as the Chewmaster XL","These Happy Teeth Himalayan dog Chews have air in them or something which allows my dogs to chew them up immediately. The Chewmaster ones last forever!The Happy Teeth ones leaves a huge mess of crumbs (see pic). The Chewmaster ones leave zero crumbs.Do not buy these. Huge disappointment.",1,"https://m.media-amazon.com/images/I/71LUQ3a5ZLL.jpg , https://m.media-amazon.com/images/I/81FS97lzbpL.jpg","-","https://www.amazon.com/gp/customer-reviews/R2180OH3J6OWSK/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B081LYFK6W","B001J9SUHG","Flavor Name: Cheese | Size: 3.3 Ounce (Pack of 1)"
"Reviewed in the United States on January 1, 2023","Beanomly","-","-","Dog loved it","She loved it, but it only lasted about an hour",5,"-","-","https://www.amazon.com/gp/customer-reviews/R33KWZQGNTFF0N/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B081LYFK6W","B001J9SUHG","Flavor Name: Cheese | Size: 3.3 Ounce (Pack of 1)"
"Reviewed in the United States on December 30, 2022","V. Ferralez","yes","yes","Crazy chewier","Do you have a crazy chewier in your house ?Then you need theseThey’re long lasting & keep my little man Jett busy",5,"-","-","https://www.amazon.com/gp/customer-reviews/R1ZLR3AXTANQXB/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B081LYFK6W","B001J9SUHG","Flavor Name: Cheese | Size: 3.3 Ounce (Pack of 1)"
"Reviewed in the United States on December 30, 2022","Tammy","yes","-","Furr baby approved","My girl loves these so much. One will last her about 4 days max. and these leave a bit of a mess,  but nothing that can't be vacumed up.We have others that last longer and do not leave a mess but with this price, I can't complain.",5,"-","-","https://www.amazon.com/gp/customer-reviews/R1Z5RCUT31ZC0G/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B081LYFK6W","B001J9SUHG","Flavor Name: Cheese | Size: 3.3 Ounce (Pack of 1)"
"Reviewed in the United States on December 28, 2022","patricia","-","-","My Granddogs Love","My Granddogs love these treats. They are both mix pits and they have took turns with them. Knowing they each got there own. One hides there's to take the others. So far the one I have found in the house has only half gone. Today is Wednesday and they received them on Christmas Day.",5,"-","-","https://www.amazon.com/gp/customer-reviews/R2N8XRZKT2GEY7/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B081LYFK6W","B001J9SUHG","Flavor Name: Cheese | Size: 3.3 Ounce (Pack of 1)"
"Reviewed in the United States on December 25, 2022","mom in Alpharetta","yes","-","Heavy chewers and this lasted *UPDATED*","**UPDATE**Bought a second and she ate the whole thing in about an hour. Obviously we can’t buy $8 snacks for the dog every day. Not sure why the first one was so hard (she’s still working on it) and the second wasn’t.(Original review) The only chew we got for our beast that lasted for DAYS. She blows through every other thing in minutes.",3,"-","-","https://www.amazon.com/gp/customer-reviews/R1X11JPQW3DT6L/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B081LYFK6W","B001J9SUHG","Flavor Name: Cheese | Size: 3.3 Ounce (Pack of 1)"
"Reviewed in the United States on December 25, 2022","Jm","-","-","great dog chews","my dogs love these and they also a while",5,"-","-","https://www.amazon.com/gp/customer-reviews/R2AMPZNJSTTL2K/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B081LYFK6W","B001J9SUHG","Flavor Name: Cheese | Size: 3.3 Ounce (Pack of 1)"
"Reviewed in the United States on December 18, 2022","P. Paulsen","yes","yes","This lasts forever and dog still enjoys it","We give it to her occasionally, so she doesn’t get bored with it. But we’ve had it for months and she still enjoys it. It takes FOREVER for it to get chewed down. I love how it helps scrape plaque off her teeth too!",5,"-","-","https://www.amazon.com/gp/customer-reviews/R37X9AX8NZ2PQU/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B081LYFK6W","B001J9SUHG","Flavor Name: Cheese | Size: 3.3 Ounce (Pack of 1)"
"Reviewed in the United States on December 14, 2022","rescue lady","yes","yes","Perfect for teething pups!","My 1 year old rescue beagle loves these. ❤️ They last a while!",5,"-","-","https://www.amazon.com/gp/customer-reviews/R4V6TBL4NLLVR/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B081LYFK6W","B001J9SUHG","Flavor Name: Cheese | Size: 3.3 Ounce (Pack of 1)"
"Reviewed in the United States on December 14, 2022","A. Shrestha","-","-","It broke into pieces on second day","Seems like my dog likes the flavor but sadly this broke into two pieces in the second day :(",3,"-","-","https://www.amazon.com/gp/customer-reviews/R4TUADJBGIBLQ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B081LYFK6W","B001J9SUHG","Flavor Name: Cheese | Size: 3.3 Ounce (Pack of 1)"
"Reviewed in the United States on December 13, 2022","Jessica RJessica R","yes","yes","Dogs are obsessed","These are the perfect in-between of a bully stick and an antler, they are yummy to the dogs but aren’t as hard as antlers are, very long lasting and low odor.",5,"https://m.media-amazon.com/images/I/716KMmrCY6L.jpg","-","https://www.amazon.com/gp/customer-reviews/R2N3W7E1SMWEOD/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B081LYFK6W","B001J9SUHG","Flavor Name: Cheese | Size: 3.3 Ounce (Pack of 1)"
"Reviewed in the United States on December 13, 2022","John Smith","yes","-","Great chew","Lasted several days with our 5 months old Australian Shepherd puppy 🐶 .  She loved it. Fantastic chew toy!",5,"-","-","https://www.amazon.com/gp/customer-reviews/R3IKYFBA0D62W8/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B081LYFK6W","B001J9SUHG","Flavor Name: Cheese | Size: 3.3 Ounce (Pack of 1)"
"Reviewed in the United States on December 13, 2022","Mckinley","yes","yes","Himalayan Large Dog Chew","Pitbull puppy loves it. She’s a very aggressive chewer",5,"-","-","https://www.amazon.com/gp/customer-reviews/R1G3SB48WZGO5L/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B081LYFK6W","B001J9SUHG","Flavor Name: Cheese | Size: 3.3 Ounce (Pack of 1)"
"Reviewed in the United States on December 13, 2022","Sandra","yes","-","Pittie loved it","Took my 5 yr old pittie like 3 minutes to devour this",5,"-","-","https://www.amazon.com/gp/customer-reviews/R3IR6LFSEW2A2E/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B081LYFK6W","B001J9SUHG","Flavor Name: Cheese | Size: 3.3 Ounce (Pack of 1)"
"Reviewed in the United States on December 8, 2022","Bruce","-","-","Not a LARGE dog chew, small to medium dog","These are for a small/medium dog, very over priced for 1 dog chew. Unfortunate that they can't be returned.",1,"-","-","https://www.amazon.com/gp/customer-reviews/R2LOGKL8YWJC6S/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B081LYFK6W","B001J9SUHG","Flavor Name: Cheese | Size: 3.3 Ounce (Pack of 1)"
"Reviewed in the United States on December 6, 2022","Kindle Customer","-","-","Dogs liked it","The dogs liked the flavor I read reviews before buying and seen most people say they lasted long. This lasted my dog 30 mins hr had every bite gone.",3,"-","-","https://www.amazon.com/gp/customer-reviews/R3BCUCV0595KDL/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B081LYFK6W","B001J9SUHG","Flavor Name: Cheese | Size: 3.3 Ounce (Pack of 1)"
"Reviewed in the United States on December 5, 2022","V. Fischer","yes","yes","Excellent dog chew","These last for days  and my dogs don’t get tired of chewing them.  They don’t mess with their stomachs and I buy them regularly.",5,"-","-","https://www.amazon.com/gp/customer-reviews/R3CQ416Q5CLGER/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B081LYFK6W","B08BQ2JK7M","Flavor Name: Bacon | Size: 3.3 Ounce (Pack of 1)"
"Reviewed in the United States on November 27, 2022","WTB4Ever","yes","-","Long lasting","Long lasting and keeps the pets interested. Would buy again.",5,"-","-","https://www.amazon.com/gp/customer-reviews/R2AWJ1KHEUDFB9/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B081LYFK6W","B001J9SUHG","Flavor Name: Cheese | Size: 3.3 Ounce (Pack of 1)"
"Reviewed in the United States on November 26, 2022","sararunfast","-","-","pretty small","My gang are very hard chewers so these will only last maybe an hour, unless they break pieces off, then far less time.  I bought the 'large' ones this time hoping they'd be bigger than the ones in the 3 pack.  Nope, same size, just that there's only one in the package.Guess I should have read the description more carefully.  Thought these were the normal size that came in the multi-pack.  They're actually quite a bit smaller.  Can let my gang have them for maybe a half hour but will toss them after that.  Sad....this was their Christmas gift.",3,"-","-","https://www.amazon.com/gp/customer-reviews/R2R37PQ1NG6M98/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B081LYFK6W","B001J9SUHG","Flavor Name: Cheese | Size: 3.3 Ounce (Pack of 1)"
"Reviewed in the United States on November 22, 2022","Dino Vlachos","yes","-","My 5 mo. old Labrador retriever loves her; keeps her chewing needs satisfied and teeth clean","as stated above",5,"-","-","https://www.amazon.com/gp/customer-reviews/R1MO5KBIBB39G9/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B081LYFK6W","B001J9SUHG","Flavor Name: Cheese | Size: 3.3 Ounce (Pack of 1)"
"Reviewed in the United States on November 20, 2022","shanon","-","yes","ATTENTION* ALLERGIC REACTION! 😔 🐾","ATTENTION! :Doggs had A bad allergic reaction,  Hives and labored breathing . Please make sure your aware. Don't want this to happen to other dogs!",1,"-","-","https://www.amazon.com/gp/customer-reviews/RLTNLEI6SSE6Q/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B081LYFK6W","B001J9SUHG","Flavor Name: Cheese | Size: 3.3 Ounce (Pack of 1)"
"Reviewed in the United States on November 19, 2022","m123","yes","-","New favorite dog chew","These are a game changer for my dogs. They go through other dog chews and bully sticks ($$$) so fast, but this lasts for hours and my dogs love it. The only thing to keep in mind is they get stinky if you do the microwaving part at the end so I try to let it cool down in the microwave before taking it out so it doesn’t stink up my kitchen.",5,"-","-","https://www.amazon.com/gp/customer-reviews/R2RN6MCEYI5UVO/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B081LYFK6W","B001J9SUHG","Flavor Name: Cheese | Size: 3.3 Ounce (Pack of 1)"
"Reviewed in the United States on November 17, 2022","L.W","yes","-","Do buy this brand !!!","I have purchased several brand of yak chews for my Great Danes. This one is total garbage. Falls apart into small shards.",1,"-","-","https://www.amazon.com/gp/customer-reviews/R24E4HPLW8LHFC/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B081LYFK6W","B001J9SUHG","Flavor Name: Cheese | Size: 3.3 Ounce (Pack of 1)"
"Reviewed in the United States on November 17, 2022","Sarah Grunden","yes","yes","Soooo worth the price","Our 15 week old Golden Retriever puppy is a classic land shark. He wants to bite and chew on everything and anything, including us. We have purchased numerous different ""long-lasting"" treats that maybe last a total of 1-1.5 hours. That's better than nothing, but they're usually costly treats so it would be great if they provided more chew time for the price. These. Are. AMAZING. He loves them and they're perfect for his need to chew at all times. One of these lasts him several, several days. WELL worth the price. Will be purchasing again! Bonus: unlike other chews, these don't smell and don't stain.",5,"-","-","https://www.amazon.com/gp/customer-reviews/RK1LW2WPZS00P/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B081LYFK6W","B001J9SUHG","Flavor Name: Cheese | Size: 3.3 Ounce (Pack of 1)"
